mean_r,mean_g,mean_b,exg,g_std,contrast,Label
103.39571530897962,113.99218597382301,50.34459855440516,74.24405808426124,48.02109260029461,1401.4734032619526,Healthy
102.91196355085243,114.15042621987067,60.54159318048207,64.84729570840683,52.43095252138025,2328.9970742031874,Healthy
119.84446130500758,133.35204855842184,57.19395778728101,89.66567802455508,50.167424988881216,2206.8146787848605,Healthy
101.50414087699416,121.5469444686601,65.30154302153257,76.28820503879346,56.315789001601956,2136.622634462152,Healthy
88.8082778306375,110.89921163517738,53.82051107788501,79.16963436183224,51.59331375134743,2110.6772441484063,Healthy
110.6065212346252,117.83226966813646,54.77239498723602,70.28562311441169,42.48139128981607,1731.9163657868526,Healthy
123.35867863909712,130.86621632753935,54.39097124969108,83.9827827662905,50.765893471617886,933.6877334412352,Healthy
96.20160570918823,106.81891168599465,66.61921753536383,50.81700012743724,65.89117897711722,2261.485371015937,Healthy
108.59664601293103,118.82374730603448,55.580078125,73.47077047413791,49.819794972350174,1914.889333291833,Healthy
109.04486574590375,120.1020845843699,57.26507677790169,73.89422664493435,49.6787073684612,608.9415463147411,Healthy
92.16570857285679,102.46688327918021,67.75872698492044,45.00933100058319,60.68508846648197,1783.0695343625503,Healthy
90.98090692124104,104.0746675758609,48.178486191612684,68.98994203886807,48.86715868579638,1830.2673057768925,Healthy
97.43065746991488,105.04894335192252,47.79813619019665,64.8690930437335,47.98289854308969,1947.5019297808765,Healthy
103.56226971260132,110.07037582903463,61.728445099484155,54.85003684598379,59.811741188624325,472.32087275896413,Healthy
103.19678910240818,111.5930430552177,62.074556069082945,57.91474093894429,47.8790415277804,716.066686379482,Healthy
93.08266836897542,104.40248962655602,43.72773699329716,71.99457389083946,43.788604637871195,79.05996327191237,Healthy
104.03072208690186,115.7880883161782,59.17089651921113,68.37455802624342,51.343750124466155,1286.7276363296814,Healthy
100.21156335394794,120.15576010355242,59.00474615273983,81.0952107004171,51.936157846401926,2273.1214205677297,Healthy
84.22920634920635,91.02039682539683,61.599444444444444,36.212142857142865,59.16271734506498,1660.3252770169324,Healthy
115.02403312127637,124.52994042209431,76.6736342522468,57.36221347066545,59.43632093981791,1615.7550578934265,Healthy
100.046202809482,113.17690956979807,67.0035118525022,59.30410447761194,59.339818787199754,2371.9421376992036,Healthy
108.78291763341068,119.48238109048724,54.04546113689095,76.13638341067285,53.57696052273561,973.5667019422312,Healthy
107.84628244610647,118.9687637483502,67.31931368235811,62.77193136823581,53.804606418957015,1368.7781530129482,Healthy
114.30914512922465,113.14825333712014,56.39165009940358,55.595711445612054,51.83159218316002,1316.7011952191237,Healthy
93.70566037735848,105.12354716981132,64.24641509433962,52.295018867924526,57.9620895968775,2239.751618525897,Healthy
108.03085056020198,120.02761559097365,55.749881647467255,76.27449897427806,50.09945634279586,708.3670474352589,Healthy
104.38958380714124,112.48919717989538,59.93882192403912,60.649988628610416,54.53611807378913,2163.007267803785,Healthy
108.1658947368421,114.16234586466166,51.000360902255636,69.15843609022558,47.432178302889156,1903.4768115039844,Healthy
100.69936680638544,113.07286185677339,65.25113707304023,60.195219834121104,50.45454273083939,2014.5278573207174,Healthy
106.37650013954787,113.42738859428783,72.04595776351289,48.43231928551491,63.51578806266592,1021.4204121015937,Healthy
97.55564426974573,105.20568726200712,47.605392457929,65.25033779633951,48.90887454915142,1385.6799209412352,Healthy
82.98665368312521,101.69057165769274,42.970672471073435,77.42381716118683,41.84649080860092,1669.4554594123508,Healthy
105.08346501939377,113.8064933199253,69.55523631662118,52.97428530383564,58.121455821838026,1789.2208665338649,Healthy
105.14989059080963,116.14349436121864,61.158138360545365,65.97895977108229,55.274617270812335,1215.6032588396413,Healthy
139.50227458299312,149.59197480461916,69.5240872506707,90.15758777557448,44.24307312080144,490.2287257221116,Healthy
107.95111285164154,108.37680308073885,45.29501990731676,63.50747340251941,43.83407794911588,290.0752458914343,Healthy
120.20558325024925,128.0442007311399,59.04041209704221,76.84240611498836,47.00935441194199,2014.3843220866531,Healthy
104.83640241734803,113.74489868467828,65.65510131532172,56.99829363668681,53.39081718669921,1853.2861367031878,Healthy
108.12170118445661,117.49740250744614,62.591258571725426,64.28184525871023,52.916748300015826,2168.777732818726,Healthy
127.62211821806206,131.97550124227192,45.72641127867337,90.60247298780843,39.3441300779554,1029.827471364542,Healthy
79.36513272284688,102.15497855569723,49.34803523820563,75.59678915034195,52.54673389944991,2531.7194036354585,Healthy
88.70141458106637,95.83536452665942,45.7259521218716,57.24336235038086,47.20869775006163,1984.7801450448212,Healthy
102.02489626556017,110.30368257261411,52.36021784232365,66.22225103734439,48.87812821675897,1803.5033926792833,Healthy
95.73960372777822,105.6168063278252,46.83444279113478,68.65956613673741,44.52702336385619,1781.4624937749008,Healthy
110.90872817955112,115.06134663341646,69.90902743142145,49.30493765586036,59.552168518400194,615.3775989790837,Healthy
97.02258986479059,107.82252390898098,64.01698362097395,54.60547433219743,54.54330962157703,2212.801948456176,Healthy
99.25842553732672,113.51335368180084,59.14638178812158,68.62190003815337,52.374121722533125,2400.247727838646,Healthy
106.66185224089637,118.17647058823529,77.93303571428571,51.758053221288506,64.08818973893584,2009.1854612798807,Healthy
107.28086040953427,108.82384858859247,59.611330017440736,50.75550675020993,50.24166302496421,1612.0470461902391,Healthy
104.74758330831582,105.0020414290003,43.551786250375265,61.70471329930951,45.79618214485588,479.74083354083666,Healthy
96.4421052631579,108.96899671052631,72.19588815789474,49.29999999999998,66.08414026615687,2671.665400896414,Healthy
96.34964028776979,108.70071942446043,56.14265159301131,64.90914696813977,51.52054954929465,2338.3444658864546,Healthy
100.58434407321974,106.20894411786591,54.794701986754966,57.03884217575712,46.09423574278824,1909.7406000996016,Healthy
103.27408547627671,108.39840637450199,68.47066280333213,45.052064469395134,53.947629282248855,703.2729394920318,Healthy
127.73899371069183,134.98846960167714,52.88304881701108,89.35489667565136,43.90622939809305,1377.7291614790836,Healthy
90.51123833757421,97.56043256997455,52.416030534351144,52.19359626802375,49.76977057328283,984.1810570219125,Healthy
90.30851433536056,111.17923544743701,57.13944396177237,74.9105125977411,54.97858775777565,2095.8172310756972,Healthy
107.42751133708946,118.20867115569602,63.321561082863816,65.6682698914388,54.92183989111147,2393.080708416335,Healthy
91.78748543850891,94.62056914628057,50.29705441837244,47.1565984356798,48.051379588121826,390.39169882968133,Healthy
100.4403640680649,109.19137316976652,60.52243767313019,57.419944598337956,53.38566794302969,1833.858005478088,Healthy
109.55945564066334,118.97278203316725,70.4744552688332,57.91165315683796,57.96439341022379,2531.160794322709,Healthy
113.1307027027027,135.7185945945946,79.16118918918919,79.14529729729732,47.81031043583363,2033.801450448207,Healthy
112.82597094574562,122.88304180254966,61.705306848502815,71.23480581085089,54.051082557541704,1664.60859686255,Healthy
91.56485242350392,101.5272136474411,55.885278454734184,55.6042964166441,53.8581321382968,2133.5114541832672,Healthy
93.48707311652716,103.69894066227128,54.99333283946959,58.91747536854582,51.43853463849209,1491.4701039591632,Healthy
92.33567738231918,99.65671641791045,48.47053195560658,58.50722349789513,45.64281311515547,1286.155751992032,Healthy
83.4130687093779,92.22968895078922,43.536908077994426,57.50940111420613,52.10149686502697,1350.4406748007968,Healthy
101.36163825452986,112.7990779457489,70.06572316929345,54.1707944676745,52.771145219509194,1921.048555776893,Healthy
104.82136074913234,119.82378364219763,53.76006810294022,81.0661384323227,50.910904161249725,2410.7463271912357,Healthy
101.96270825261527,112.91999225106548,70.58378535451375,53.29349089500194,57.370182544386495,2207.987549800797,Healthy
113.29970225435984,124.55159506592939,71.52267120374309,64.28081667375584,54.13766771596821,1916.2871171563743,Healthy
78.08958363557232,90.05186421006819,52.18025533149572,49.83388945306833,52.568186028175745,2081.927944472112,Healthy
99.6633087400681,104.71736662883087,68.65380249716232,41.11762202043133,56.998388215164915,1684.4756909860557,Healthy
100.84971141038923,109.19661092200681,61.76409649252627,55.77941394109812,51.76873543638925,2371.819627739044,Healthy
91.48178225326187,98.92268962156895,57.45205998592388,48.91153700395215,50.85017210679372,1860.0975473107574,Healthy
106.03270235909027,115.87653623393135,60.45762113292838,65.26274897584405,47.02847101622089,1193.6275522908368,Healthy
105.02638888888889,116.66328125,54.530034722222226,73.7701388888889,49.938749695780764,670.5168544571715,Healthy
116.33102903416946,125.39383764566463,80.12848113766542,54.328165119494386,57.568644780706194,2335.0672310756977,Healthy
108.16296779808529,118.12931534667827,71.0203075137801,57.075355381491136,56.51489455490338,1926.5476531374507,Healthy
102.03742848831571,110.42354310094056,66.64491418597886,52.16474352758655,59.726377579573374,1041.3004544322712,Healthy
100.9006633059167,109.82663836561422,50.00546564075351,68.74714778455822,48.083300092789365,1908.4207700448208,Healthy
130.2656560044448,142.5055163108183,70.11913643939995,84.62624017779187,54.92298207820871,2550.262808142431,Healthy
78.57783379850545,92.9837940037814,50.048527955343474,57.34122625371387,55.901446645015845,1934.072024402391,Healthy
90.32938461538461,94.42065384615384,51.78753846153846,46.72438461538461,45.53262664072055,1388.8535389691237,Healthy
105.54896462467644,119.54112740868565,67.02128271498418,66.51200747771068,55.220178859090595,1968.5645698456178,Healthy
105.96472690544635,117.76427628000933,70.59552482324605,58.968300831326246,55.8320781219836,2117.311005976095,Healthy
113.34637307722339,121.48036230186617,64.0049191848208,65.60943234168812,51.64346482653315,1727.057924551793,Healthy
128.62206946454413,133.17626628075254,54.029522431259046,83.70094066570192,46.73736594983819,791.5002334412351,Healthy
84.41190070576782,92.8712582136773,51.761742516427354,49.56887320515941,48.91385859166491,967.4985526643426,Healthy
103.83586600621274,115.62354126437747,45.04953404416086,82.36168247838134,47.21919011329016,146.52139877988049,Healthy
101.42000785061403,106.14932989401672,52.75562160040374,58.12303033701566,52.97300708198081,2041.3921812749004,Healthy
117.99365482233503,131.56800537473873,58.31531800537474,86.8270379217677,55.76611371763931,1487.4850753237051,Healthy
133.2586990660385,128.81915860814942,56.83709397470865,67.54252417555169,51.225145825492106,1018.6620082171315,Healthy
105.15579403181775,117.02551068436412,68.8189776899181,60.076249646992395,54.88888083270239,2152.3016683266933,Healthy
118.50096406660823,128.5221735319895,72.92261174408414,65.62077125328663,58.09478405396336,2180.2802072958166,Healthy
113.94390972452705,127.70054762694988,69.45992366412214,71.9972618652506,56.85201432715964,1748.304111678287,Healthy
