Red,Green,Blue,G_std,ExG,Label
202.93220000000002,203.0325,201.7059,42.480278291814415,1.4268999999999608,Healthy
182.6302,185.8437,180.3476,57.530446463676924,8.709600000000023,Healthy
204.7067,207.0423,204.7228,52.88447892066253,4.6551000000000045,Healthy
213.717,213.744,216.95020000000002,42.902637028509105,-3.179200000000037,Healthy
199.2593,200.3535,204.2243,39.79908212195355,-2.776600000000002,Healthy
197.8386,198.7247,202.24450000000002,38.90911088562673,-2.6337000000000046,Healthy
186.30370000000002,185.822,176.6506,52.12425842158332,8.689699999999988,Healthy
182.1317,185.1997,165.41580000000002,63.28854730446892,22.8519,Healthy
206.59230000000002,207.2889,211.20610000000002,37.21112786237468,-3.220600000000019,Healthy
183.2016,181.9027,162.0769,54.45880307819847,18.526900000000012,Healthy
199.9795,201.45960000000002,198.167,44.57667515461413,4.772700000000043,Healthy
181.2586,183.6198,174.5685,62.43249032322836,11.412499999999994,Healthy
180.4703,186.8222,184.64350000000002,57.053988354540124,8.530599999999993,Healthy
202.2251,202.7664,208.6892,36.2408972162666,-5.381499999999988,Healthy
209.2725,211.23680000000002,212.70090000000002,45.02621376220737,0.5002000000000066,Healthy
209.89170000000001,210.8211,215.12650000000002,31.966274333897605,-3.376000000000033,Healthy
206.0543,207.8925,212.1207,38.31302577127001,-2.3899999999999864,Healthy
